"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Sat 03:30,0.2403,0.24209,0.39092,0.40165,0.46732,0.50032,0.41016,0.32732,0.23955,0.1951,0.18763
Sat 04:00,0.2533,0.244,0.43163,0.46291,0.49845,0.54071,0.39831,0.34902,0.24225,0.18819,0.1819
Sat 04:30,0.25052,0.24296,0.42141,0.4744,0.49924,0.52695,0.39696,0.36408,0.22444,0.21108,0.17252
Sat 05:00,0.27027,0.2622,0.40712,0.46454,0.51308,0.52282,0.40205,0.34553,0.25266,0.23239,0.1849
Sat 05:30,0.3043,0.275,0.38766,0.42654,0.47921,0.54476,0.42423,0.34715,0.24511,0.26761,0.22086
Sat 06:00,0.32974,0.2954,0.40909,0.41187,0.46593,0.4841,0.42813,0.36516,0.28852,0.33285,0.24758
Sat 06:30,0.39358,0.33642,0.40883,0.39418,0.49372,0.49253,0.48148,0.43822,0.3208,0.30347,0.25791
Sat 07:00,0.41104,0.36445,0.44155,0.39307,0.46069,0.47607,0.46422,0.44606,0.3518,0.31277,0.28367
Sat 07:30,0.42399,0.3749,0.4811,0.45345,0.49865,0.53864,0.45524,0.46074,0.36286,0.31468,0.30911
Sat 08:00,0.42654,0.39418,0.52715,0.50958,0.53721,0.58896,0.48863,0.49924,0.38257,0.31627,0.3371
Sat 08:30,0.43457,0.42785,0.55635,0.54146,0.62585,0.64335,0.52862,0.43073,0.3937,0.27497,0.32899
Sat 09:00,0.45154,0.43846,0.59373,0.56261,0.5999,0.64923,0.48776,0.42264,0.40254,0.22889,0.31547
Sat 09:30,0.43111,0.43175,0.62174,0.58904,0.60049,0.65042,0.44538,0.46971,0.42496,0.26027,0.3258
Sat 10:00,0.44872,0.40952,0.58077,0.62419,0.5956,0.61305,0.48329,0.46764,0.37821,0.24971,0.36295
Sat 10:30,0.46426,0.42407,0.60103,0.63778,0.67284,0.60828,0.4523,0.42646,0.38442,0.23172,0.28477
Sat 11:00,0.44753,0.42968,0.599,0.62506,0.63738,0.61902,0.48998,0.47826,0.36748,0.25424,0.29272
Sat 11:30,0.4323,0.42678,0.57801,0.65169,0.6055,0.60463,0.49348,0.48927,0.37207,0.24009,0.33474
Sat 12:00,0.42149,0.41147,0.59401,0.63814,0.60582,0.60383,0.49698,0.45111,0.36777,0.21334,0.30048
Sat 12:30,0.43648,0.39319,0.58229,0.60638,0.6348,0.59286,0.49642,0.46542,0.36134,0.25403,0.28693
Sat 13:00,0.40344,0.40332,0.61194,0.64346,0.59831,0.666,0.53784,0.42646,0.35123,0.24027,0.28573
Sat 13:30,0.42682,0.43445,0.65233,0.68715,0.62609,0.73215,0.60789,0.48267,0.34882,0.25799,0.28056
Sat 14:00,0.42121,0.41155,0.66984,0.64581,0.6443,0.73573,0.54794,0.46637,0.35258,0.22451,0.27242
Sat 14:30,0.42395,0.42407,0.68323,0.69057,0.65134,0.74018,0.55056,0.48839,0.36198,0.24645,0.28605
Sat 15:00,0.43198,0.4589,0.71559,0.74336,0.67006,0.71522,0.56607,0.46112,0.37539,0.25415,0.25902
Sat 15:30,0.46307,0.51952,0.7427,0.75366,0.7209,0.76173,0.56098,0.46565,0.39777,0.31706,0.30328
Sat 16:00,0.52003,0.61703,0.7691,0.80677,0.79874,0.81889,0.65034,0.53816,0.4243,0.33791,0.30863
Sat 16:30,0.61107,0.62164,0.77206,0.84525,0.89752,0.91469,0.66426,0.58332,0.45575,0.36198,0.33964
Sat 17:00,0.68675,0.6148,0.79717,0.86564,0.89327,0.89434,0.75656,0.62395,0.48438,0.40014,0.37271
